Rented Bike Count,Rented Bike Count_sqrt
72,8.54400374531753
62,7.937253933193772
165,12.884098726725126
426,20.663978319771825
816,28.583211855912904
419,20.493901531919196
285,16.911534525287763
332,18.24828759089466
305,17.4928556845359
28,5.385164807134504
17,4.242640687119285
7,2.8284271247461903
9,3.1622776601683795
8,3.0
11,3.4641016151377544
19,4.47213595499958
8,3.0
10,3.3166247903554
13,3.7416573867739413
23,4.898979485566356
71,8.48528137423857
147,12.165525060596439
180,13.45362404707371
92,9.643650760992955
28,5.385164807134504
11,3.4641016151377544
33,5.830951894845301
61,7.874007874011811
148,12.206555615733702
160,12.68857754044952
191,13.856406460551018
239,15.491933384829668
311,17.663521732655695
358,18.947295321496416
375,19.390719429665317
458,21.42428528562855
460,21.470910553583888
423,20.591260281974
317,17.832554500127006
231,15.231546211727817
246,15.716233645501712
212,14.594519519326424
190,13.820274961085254
190,13.820274961085254
156,12.529964086141668
108,10.44030650891055
71,8.48528137423857
49,7.0710678118654755
47,6.928203230275509
65,8.12403840463596
135,11.661903789690601
401,20.049937655763422
617,24.859605789312106
343,18.547236990991408
274,16.583123951777
343,18.547236990991408
388,19.72308292331602
375,19.390719429665317
450,21.236760581595302
463,21.540659228538015
574,23.979157616563597
631,25.13961017995307
854,29.24038303442689
568,23.853720883753127
427,20.688160865577203
396,19.924858845171276
414,20.37154878746336
284,16.881943016134134
218,14.798648586948742
229,15.165750888103101
176,13.30413469565007
149,12.24744871391589
93,9.695359714832659
55,7.483314773547883
71,8.48528137423857
159,12.649110640673518
306,17.52141546793523
329,18.16590212458495
354,18.841443681416774
431,20.784609690826528
605,24.61706725018234
771,27.784887978899608
1025,32.03123475609393
1238,35.199431813596085
1285,35.86084215408221
1197,34.61213659975356
920,30.347981810987037
630,25.11971337416094
631,25.13961017995307
588,24.269322199023193
516,22.737634001804146
215,14.696938456699069
161,12.727922061357855
118,10.908712114635714
95,9.797958971132712
90,9.539392014169456
34,5.916079783099616
15,4.0
20,4.58257569495584
23,4.898979485566356
70,8.426149773176359
157,12.569805089976535
239,15.491933384829668
273,16.55294535724685
358,18.947295321496416
429,20.73644135332772
475,21.817424229271428
468,21.656407827707714
396,19.924858845171276
492,22.20360331117452
436,20.904544960366874
289,17.029386365926403
26,5.196152422706632
7,2.8284271247461903
8,3.0
9,3.1622776601683795
22,4.795831523312719
23,4.898979485566356
9,3.1622776601683795
2,1.7320508075688772
4,2.23606797749979
22,4.795831523312719
20,4.58257569495584
85,9.273618495495704
184,13.601470508735444
211,14.560219778561036
232,15.264337522473747
322,17.97220075561143
438,20.952326839756964
465,21.587033144922902
550,23.473389188611005
637,25.25866188063018
718,26.814175355583846
865,29.427877939124322
1155,34.0
782,27.982137159266443
578,24.06241883103193
533,23.108440016582687
466,21.61018278497431
274,16.583123951777
224,15.0
188,13.74772708486752
122,11.090536506409418
82,9.1104335791443
79,8.94427190999916
80,9.0
214,14.66287829861518
583,24.166091947189145
997,31.591137997862628
556,23.600847442411894
380,19.519221295943137
475,21.817424229271428
504,22.47220505424423
528,23.0
567,23.83275057562597
616,24.839484696748443
680,26.095976701399778
883,29.732137494637012
1246,35.31288716601915
833,28.879058156387302
666,25.826343140289914
625,25.019992006393608
514,22.693611435820433
361,19.026297590440446
289,17.029386365926403
194,13.96424004376894
134,11.61895003862225
92,9.643650760992955
49,7.0710678118654755
97,9.899494936611665
232,15.264337522473747
598,24.474476501040833
1032,32.14031735997639
566,23.811761799581316
410,20.273134932713294
441,21.02379604162864
550,23.473389188611005
509,22.58317958127243
505,22.494443758403985
620,24.919871588754223
646,25.436194683953808
849,29.154759474226502
1365,36.959437225152655
799,28.284271247461902
587,24.24871130596428
411,20.29778313018444
147,12.165525060596439
48,7.0
49,7.0710678118654755
23,4.898979485566356
19,4.47213595499958
12,3.605551275463989
8,3.0
17,4.242640687119285
32,5.744562646538029
64,8.06225774829855
88,9.433981132056603
100,10.04987562112089
165,12.884098726725126
290,17.05872210923198
375,19.390719429665317
405,20.149441679609886
452,21.283796653792763
555,23.57965224510319
594,24.392621835300936
757,27.53179979587241
1091,33.04542328371661
683,26.153393661244042
586,24.228082879171435
533,23.108440016582687
498,22.338307903688676
315,17.776388834631177
272,16.522711641858304
228,15.132745950421556
155,12.489995996796797
105,10.295630140987
66,8.18535277187245
88,9.433981132056603
195,14.0
574,23.979157616563597
1041,32.28002478313795
570,23.895606290697042
361,19.026297590440446
444,21.095023109728988
510,22.60530911091463
509,22.58317958127243
542,23.302360395462088
611,24.73863375370596
686,26.210684844162312
834,28.89636655359978
1231,35.09985754956849
718,26.814175355583846
535,23.15167380558045
537,23.194827009486403
521,22.847319317591726
309,17.60681686165901
328,18.138357147217054
305,17.4928556845359
241,15.556349186104045
139,11.832159566199232
91,9.591663046625438
79,8.94427190999916
74,8.660254037844387
208,14.45683229480096
340,18.466185312619388
381,19.544820285692065
416,20.42057785666214
497,22.315913604421397
650,25.514701644346147
757,27.53179979587241
906,30.116440692751194
931,30.528675044947494
972,31.192947920964443
829,28.809720581775867
664,25.787593916455254
573,23.958297101421877
447,21.166010488516726
470,21.702534414210707
421,20.54263858417414
345,18.601075237738275
376,19.4164878389476
222,14.933184523068078
171,13.114877048604
115,10.770329614269007
80,9.0
45,6.782329983125268
63,8.0
119,10.954451150103322
212,14.594519519326424
289,17.029386365926403
394,19.87460691435179
425,20.639767440550294
666,25.826343140289914
843,29.0516780926679
1154,33.98529093593286
1294,35.98610843089316
1205,34.72751070837067
1028,32.07802986469088
776,27.874719729532707
596,24.43358344574123
530,23.043437243605826
533,23.108440016582687
419,20.493901531919196
288,17.0
222,14.933184523068078
163,12.806248474865697
95,9.797958971132712
60,7.810249675906654
47,6.928203230275509
106,10.344080432788601
261,16.186414056238647
662,25.748786379167466
1066,32.66496594212215
604,24.596747752497688
406,20.174241001832016
463,21.540659228538015
581,24.124676163629637
588,24.269322199023193
603,24.576411454889016
694,26.362852652928137
752,27.440845468024488
931,30.528675044947494
1425,37.76241517699841
946,30.773365106858236
801,28.319604517012593
771,27.784887978899608
695,26.38181191654584
397,19.949937343260004
309,17.60681686165901
231,15.231546211727817
161,12.727922061357855
103,10.198039027185569
88,9.433981132056603
97,9.899494936611665
252,15.905973720586866
668,25.865034312755125
1215,34.87119154832539
616,24.839484696748443
428,20.71231517720798
571,23.916521486202797
626,25.03996805109783
678,26.057628441590765
705,26.570660511172846
815,28.5657137141714
890,29.8496231131986
1085,32.95451410656816
1749,41.83300132670378
1224,35.0
986,31.416556144810016
982,31.352830813181765
912,30.215889859476256
572,23.93741840717165
412,20.322401432901575
309,17.60681686165901
226,15.066519173319364
142,11.958260743101398
82,9.1104335791443
123,11.135528725660043
290,17.05872210923198
786,28.053520278211074
1371,37.04051835490427
761,27.60434748368452
552,23.515952032609693
643,25.37715508089904
813,28.53068523537421
789,28.106938645110393
878,29.647934160747187
1025,32.03123475609393
1049,32.4037034920393
1325,36.41428291206625
2100,45.83666654546336
1478,38.45776904605882
1275,35.7211421989835
1181,34.38022687534217
983,31.368774282716245
587,24.24871130596428
466,21.61018278497431
355,18.867962264113206
203,14.2828568570857
51,7.211102550927978
9,3.1622776601683795
8,3.0
10,3.3166247903554
15,4.0
39,6.324555320336759
32,5.744562646538029
27,5.291502622129181
65,8.12403840463596
204,14.317821063276353
269,16.431676725154983
289,17.029386365926403
329,18.16590212458495
214,14.66287829861518
411,20.29778313018444
676,26.019223662515376
606,24.63736998950984
533,23.108440016582687
567,23.83275057562597
506,22.516660498395403
343,18.547236990991408
287,16.97056274847714
278,16.703293088490067
178,13.379088160259652
102,10.14889156509222
85,9.273618495495704
85,9.273618495495704
222,14.933184523068078
652,25.553864678361276
1176,34.307433596816885
683,26.153393661244042
507,22.538855339169288
557,23.62202362203543
705,26.570660511172846
715,26.758176320519304
772,27.80287754891569
923,30.397368307141328
976,31.25699921617557
1160,34.07345007480164
1641,40.52159917870962
974,31.22498999199199
774,27.83882181415011
710,26.664583251946766
660,25.709920264364882
455,21.354156504062622
414,20.37154878746336
366,19.157244060668017
268,16.401219466856727
157,12.569805089976535
103,10.198039027185569
60,7.810249675906654
109,10.488088481701515
193,13.92838827718412
384,19.621416870348583
520,22.825424421026653
561,23.706539182259394
742,27.258026340878022
933,30.56141357987225
1111,33.34666400106613
1294,35.98610843089316
1514,38.92300091205713
1440,37.960505792204614
1272,35.679125549822544
934,30.577769702841312
718,26.814175355583846
688,26.248809496813376
624,25.0
562,23.727621035409346
422,20.566963801203133
407,20.199009876724155
309,17.60681686165901
226,15.066519173319364
174,13.228756555322953
106,10.344080432788601
67,8.246211251235321
73,8.602325267042627
152,12.36931687685298
293,17.146428199482248
398,19.974984355438178
460,21.470910553583888
587,24.24871130596428
751,27.422618401604176
881,29.698484809834994
993,31.52776554086889
1128,33.60059523282288
1059,32.55764119219941
603,24.576411454889016
365,19.131126469708992
237,15.427248620541512
146,12.12435565298214
71,8.48528137423857
70,8.426149773176359
53,7.3484692283495345
67,8.246211251235321
38,6.244997998398398
28,5.385164807134504
12,3.605551275463989
9,3.1622776601683795
27,5.291502622129181
91,9.591663046625438
370,19.261360284258224
592,24.351591323771842
387,19.697715603592208
292,17.11724276862369
393,19.849433241279208
403,20.09975124224178
387,19.697715603592208
326,18.083141320025124
263,16.24807680927192
271,16.492422502470642
605,24.61706725018234
1200,34.655446902326915
818,28.61817604250837
711,26.68332812825267
731,27.055498516937366
565,23.790754506740637
382,19.570385790780925
297,17.26267650163207
243,15.620499351813308
165,12.884098726725126
95,9.797958971132712
69,8.366600265340756
92,9.643650760992955
235,15.362291495737216
677,26.038433132583073
1212,34.828149534535996
661,25.729360660537214
418,20.46948949045872
488,22.11334438749598
522,22.869193252058544
516,22.737634001804146
478,21.88606862823929
492,22.20360331117452
518,22.781571499789035
719,26.832815729997478
1111,33.34666400106613
716,26.77685567799177
543,23.323807579381203
494,22.24859546128699
460,21.470910553583888
294,17.175564037317667
240,15.524174696260024
223,14.966629547095765
147,12.165525060596439
82,9.1104335791443
70,8.426149773176359
80,9.0
209,14.491376746189438
605,24.61706725018234
1097,33.13608305156178
614,24.79919353527449
374,19.364916731037084
339,18.439088914585774
333,18.275666882497067
196,14.035668847618199
117,10.862780491200215
184,13.601470508735444
241,15.556349186104045
319,17.88854381999832
615,24.819347291981714
402,20.074859899884732
120,11.0
231,15.231546211727817
320,17.916472867168917
226,15.066519173319364
243,15.620499351813308
247,15.748015748023622
173,13.19090595827292
107,10.392304845413264
75,8.717797887081348
81,9.055385138137417
212,14.594519519326424
600,24.515301344262525
1174,34.27827300200522
653,25.573423705088842
446,21.142374511865974
565,23.790754506740637
668,25.865034312755125
648,25.475478405713993
674,25.98076211353316
758,27.54995462791182
752,27.440845468024488
999,31.622776601683793
1495,38.67815921162743
923,30.397368307141328
739,27.202941017470888
726,26.962937525425527
621,24.939927826679853
428,20.71231517720798
335,18.33030277982336
283,16.852299546352718
216,14.730919862656235
128,11.357816691600547
92,9.643650760992955
95,9.797958971132712
243,15.620499351813308
661,25.729360660537214
1216,34.88552708502482
664,25.787593916455254
461,21.494185260204677
584,24.186773244895647
690,26.28687885618983
682,26.13426869074396
758,27.54995462791182
849,29.154759474226502
901,30.033314835362415
1108,33.301651610693426
1611,40.149719799769464
932,30.54504869860253
724,26.92582403567252
676,26.019223662515376
638,25.278449319529077
422,20.566963801203133
403,20.09975124224178
360,19.0
305,17.4928556845359
197,14.071247279470288
122,11.090536506409418
82,9.1104335791443
113,10.677078252031311
198,14.106735979665885
424,20.615528128088304
456,21.37755832643195
494,22.24859546128699
589,24.289915602982237
806,28.407745422683583
880,29.68164415931166
855,29.257477676655586
1025,32.03123475609393
947,30.789608636681304
916,30.28200785945344
736,27.147743920996454
521,22.847319317591726
513,22.67156809750927
487,22.090722034374522
460,21.470910553583888
354,18.841443681416774
372,19.313207915827967
267,16.3707055437449
195,14.0
139,11.832159566199232
90,9.539392014169456
60,7.810249675906654
71,8.48528137423857
137,11.74734012447073
225,15.033296378372908
331,18.2208671582886
359,18.973665961010276
466,21.61018278497431
626,25.03996805109783
784,28.0178514522438
882,29.715315916207253
960,31.0
1031,32.12475680841802
911,30.199337741083
768,27.730849247724095
571,23.916521486202797
502,22.427661492005804
456,21.37755832643195
424,20.615528128088304
336,18.35755975068582
244,15.652475842498529
185,13.638181696985855
93,9.695359714832659
62,7.937253933193772
65,8.12403840463596
98,9.9498743710662
227,15.0996688705415
581,24.124676163629637
983,31.368774282716245
540,23.259406699226016
415,20.396078054371138
422,20.566963801203133
492,22.20360331117452
504,22.47220505424423
575,24.0
604,24.596747752497688
819,28.635642126552707
925,30.430248109405877
1477,38.44476557348217
1031,32.12475680841802
835,28.91366458960192
798,28.26658805020514
662,25.748786379167466
447,21.166010488516726
380,19.519221295943137
278,16.703293088490067
163,12.806248474865697
127,11.313708498984761
95,9.797958971132712
110,10.535653752852738
231,15.231546211727817
705,26.570660511172846
1201,34.66987164671943
699,26.457513110645905
462,21.517434791350013
560,23.68543856465402
586,24.228082879171435
563,23.748684174075834
618,24.879710609249457
636,25.238858928247925
774,27.83882181415011
960,31.0
1521,39.01281840626232
1020,31.953090617340916
864,29.410882339705484
866,29.444863728670914
764,27.65863337187866
527,22.978250586152114
400,20.024984394500787
337,18.384776310850235
225,15.033296378372908
150,12.288205727444508
104,10.246950765959598
107,10.392304845413264
258,16.09347693943108
741,27.23967694375247
1353,36.796738985948195
723,26.90724809414742
494,22.24859546128699
588,24.269322199023193
629,25.099800796022265
723,26.90724809414742
698,26.43860813280457
785,28.035691537752374
943,30.72458299147443
1221,34.95711658589707
1839,42.89522117905443
1288,35.90264614203248
1133,33.67491648096547
1035,32.18695387886216
907,30.133038346638727
614,24.79919353527449
466,21.61018278497431
390,19.77371993328519
254,15.968719422671311
170,13.076696830622021
109,10.488088481701515
106,10.344080432788601
274,16.583123951777
781,27.964262908219126
1281,35.805027579936315
757,27.53179979587241
482,21.97726097583591
583,24.166091947189145
714,26.739483914241877
716,26.77685567799177
711,26.68332812825267
781,27.964262908219126
957,30.95157508108432
1194,34.56877203488721
1776,42.15447781671598
1260,35.510561809129406
1079,32.863353450309965
1046,32.357379374726875
949,30.822070014844883
614,24.79919353527449
490,22.15851980616034
401,20.049937655763422
261,16.186414056238647
184,13.601470508735444
115,10.770329614269007
117,10.862780491200215
284,16.881943016134134
747,27.349588662354687
1406,37.5099986670221
772,27.80287754891569
583,24.166091947189145
739,27.202941017470888
939,30.659419433511783
860,29.34280150224242
965,31.080540535840107
1068,32.69556544854363
1156,34.0147027033899
1460,38.22302970723278
1935,44.0
1268,35.62302626111375
1045,32.341923257592455
948,30.805843601498726
880,29.68164415931166
678,26.057628441590765
537,23.194827009486403
502,22.427661492005804
397,19.949937343260004
264,16.278820596099706
163,12.806248474865697
108,10.44030650891055
142,11.958260743101398
264,16.278820596099706
489,22.135943621178654
642,25.357444666211933
618,24.879710609249457
824,28.722813232690143
1072,32.7566787083184
1218,34.91418050019218
1381,37.17526059088221
1542,39.28103868280471
1578,39.736632972611055
1531,39.14077158156185
1391,37.30951621235526
1025,32.03123475609393
972,31.192947920964443
1010,31.796226191169293
922,30.380915061926625
655,25.612496949731394
579,24.08318915758459
453,21.307275752662516
322,17.97220075561143
221,14.89966442575134
147,12.165525060596439
96,9.848857801796104
110,10.535653752852738
169,13.038404810405298
342,18.520259177452136
485,22.045407685048602
566,23.811761799581316
737,27.16615541441225
926,30.44667469527666
1156,34.0147027033899
1201,34.66987164671943
1349,36.742346141747674
1409,37.54996671103717
1362,36.91882988394946
1296,36.013886210738214
1066,32.66496594212215
984,31.38470965295043
983,31.368774282716245
841,29.017236257093817
588,24.269322199023193
468,21.656407827707714
295,17.204650534085253
155,12.489995996796797
111,10.583005244258363
86,9.327379053088816
125,11.224972160321824
359,18.973665961010276
918,30.315012782448235
1469,38.34057902536163
806,28.407745422683583
579,24.08318915758459
662,25.748786379167466
818,28.61817604250837
818,28.61817604250837
920,30.347981810987037
993,31.52776554086889
1218,34.91418050019218
1569,39.6232255123179
2401,49.01020301937138
1779,42.190046219457976
1517,38.961519477556315
1503,38.781438859330635
1213,34.84250278036869
803,28.35489375751565
532,23.08679276123039
430,20.760539492026695
275,16.61324772583615
156,12.529964086141668
124,11.180339887498949
163,12.806248474865697
388,19.72308292331602
1033,32.155870381627054
1677,40.963398296528084
867,29.46183972531247
664,25.787593916455254
696,26.40075756488817
913,30.23243291566195
870,29.512709126747414
931,30.528675044947494
961,31.016124838541646
1173,34.26368339802363
1436,37.907782842049734
2134,46.20606020859169
1415,37.62977544445356
1470,38.353617821530214
1223,34.9857113690718
1030,32.109188716004645
454,21.330729007701542
355,18.867962264113206
113,10.677078252031311
15,4.0
22,4.795831523312719
14,3.872983346207417
19,4.47213595499958
172,13.152946437965905
665,25.80697580112788
1284,35.84689665786984
378,19.467922333931785
505,22.494443758403985
744,27.294688127912362
928,30.479501308256342
951,30.854497241083024
1096,33.12099032335839
1209,34.785054261852174
1413,37.603191353926334
1745,41.78516483155236
2402,49.02040391510457
1626,40.33608806019741
1374,37.080992435478315
1256,35.45419580247167
1041,32.28002478313795
668,25.865034312755125
436,20.904544960366874
373,19.339079605813716
220,14.866068747318506
150,12.288205727444508
87,9.38083151964686
18,4.358898943540674
21,4.69041575982343
38,6.244997998398398
207,14.422205101855956
129,11.40175425099138
95,9.797958971132712
47,6.928203230275509
70,8.426149773176359
84,9.219544457292887
46,6.855654600401044
37,6.164414002968976
31,5.656854249492381
46,6.855654600401044
75,8.717797887081348
75,8.717797887081348
56,7.54983443527075
99,10.0
77,8.831760866327848
79,8.94427190999916
56,7.54983443527075
50,7.14142842854285
27,5.291502622129181
18,4.358898943540674
9,3.1622776601683795
54,7.416198487095663
178,13.379088160259652
591,24.331050121192877
1235,35.156791662493895
719,26.832815729997478
529,23.021728866442675
598,24.474476501040833
756,27.51363298439521
683,26.153393661244042
572,23.93741840717165
545,23.366642891095847
585,24.20743687382041
776,27.874719729532707
1114,33.391615714128
659,25.69046515733026
508,22.561028345356956
447,21.166010488516726
499,22.360679774997898
312,17.69180601295413
282,16.822603841260722
225,15.033296378372908
123,11.135528725660043
122,11.090536506409418
80,9.0
57,7.615773105863909
108,10.44030650891055
206,14.38749456993816
399,20.0
426,20.663978319771825
453,21.307275752662516
553,23.53720459187964
697,26.419689627245813
852,29.206163733020468
919,30.331501776206203
925,30.430248109405877
897,29.966648127543394
908,30.14962686336267
714,26.739483914241877
518,22.781571499789035
458,21.42428528562855
443,21.071307505705477
426,20.663978319771825
368,19.209372712298546
325,18.05547008526779
224,15.0
191,13.856406460551018
141,11.916375287812984
90,9.539392014169456
59,7.745966692414834
101,10.099504938362077
159,12.649110640673518
332,18.24828759089466
405,20.149441679609886
494,22.24859546128699
586,24.228082879171435
709,26.645825188948457
847,29.120439557122072
777,27.892651361962706
343,18.547236990991408
137,11.74734012447073
58,7.681145747868608
22,4.795831523312719
44,6.708203932499369
93,9.695359714832659
170,13.076696830622021
177,13.341664064126334
182,13.527749258468683
197,14.071247279470288
140,11.874342087037917
97,9.899494936611665
52,7.280109889280518
43,6.6332495807108
91,9.591663046625438
239,15.491933384829668
651,25.534290669607408
1163,34.11744421846396
682,26.13426869074396
506,22.516660498395403
644,25.39685019840059
799,28.284271247461902
869,29.49576240750525
921,30.364452901377952
1038,32.2335229225724
1185,34.438350715445125
1479,38.47076812334269
2401,49.01020301937138
1599,40.0
1362,36.91882988394946
1232,35.11409973215888
1069,32.71085446759225
623,24.979991993593593
485,22.045407685048602
376,19.4164878389476
250,15.84297951775486
149,12.24744871391589
102,10.14889156509222
123,11.135528725660043
370,19.261360284258224
981,31.336879231984796
1702,41.2674205639267
982,31.352830813181765
703,26.5329983228432
839,28.982753492378876
1023,32.0
967,31.11269837220809
913,30.23243291566195
933,30.56141357987225
1080,32.87856444554719
1004,31.701734968294716
1805,42.49705872175156
1153,33.97057550292606
336,18.35755975068582
133,11.575836902790225
75,8.717797887081348
212,14.594519519326424
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
504,22.47220505424423
374,19.364916731037084
269,16.431676725154983
182,13.527749258468683
98,9.9498743710662
144,12.041594578792296
375,19.390719429665317
1054,32.48076353782343
1789,42.30839160261236
952,30.870698080866262
686,26.210684844162312
829,28.809720581775867
969,31.144823004794873
1029,32.09361307176243
990,31.480152477394387
1074,32.78719262151
1273,35.6931365951495
1664,40.80441152620633
2359,48.579831205964474
1641,40.52159917870962
1319,36.3318042491699
1241,35.24202037341219
1142,33.80828300875393
772,27.80287754891569
525,22.93468988235943
432,20.808652046684813
257,16.06237840420901
167,12.96148139681572
112,10.63014581273465
156,12.529964086141668
368,19.209372712298546
999,31.622776601683793
1721,41.49698784249286
982,31.352830813181765
741,27.23967694375247
867,29.46183972531247
1095,33.1058907144937
973,31.20897306865447
1063,32.61901286060018
1108,33.301651610693426
1270,35.651086939951774
1662,40.779897008207364
2404,49.040799340956916
1641,40.52159917870962
1359,36.87817782917155
1311,36.22154055254967
1178,34.336569426778794
849,29.154759474226502
664,25.787593916455254
513,22.67156809750927
253,15.937377450509228
62,7.937253933193772
39,6.324555320336759
20,4.58257569495584
12,3.605551275463989
18,4.358898943540674
17,4.242640687119285
17,4.242640687119285
43,6.6332495807108
52,7.280109889280518
75,8.717797887081348
70,8.426149773176359
122,11.090536506409418
203,14.2828568570857
445,21.118712081942874
675,26.0
706,26.589471600616662
612,24.758836806279895
640,25.317977802344327
633,25.179356624028344
586,24.228082879171435
503,22.44994432064365
475,21.817424229271428
349,18.708286933869708
254,15.968719422671311
183,13.564659966250536
110,10.535653752852738
65,8.12403840463596
102,10.14889156509222
223,14.966629547095765
401,20.049937655763422
513,22.67156809750927
582,24.145392935299274
797,28.24889378365107
1105,33.25657829663178
1229,35.07135583350036
1083,32.92415526630866
62,7.937253933193772
124,11.180339887498949
42,6.557438524302
343,18.547236990991408
317,17.832554500127006
297,17.26267650163207
464,21.563858652847824
620,24.919871588754223
467,21.633307652783937
401,20.049937655763422
226,15.066519173319364
126,11.269427669584644
107,10.392304845413264
75,8.717797887081348
132,11.532562594670797
405,20.149441679609886
1049,32.4037034920393
1713,41.400483088968905
922,30.380915061926625
700,26.476404589747453
855,29.257477676655586
1052,32.449961479175904
973,31.20897306865447
1016,31.89043743820395
1145,33.85262175962151
1452,38.118237105091836
1753,41.88078318274385
2692,51.894122981316485
1719,41.47288270665544
1498,38.71692136521188
1355,36.823905279043935
1099,33.166247903554
733,27.09243436828813
503,22.44994432064365
421,20.54263858417414
237,15.427248620541512
164,12.84523257866513
110,10.535653752852738
143,12.0
406,20.174241001832016
1100,33.18132004607411
1920,43.829214001622255
1013,31.843366656181317
731,27.055498516937366
822,28.687976575562104
1112,33.36165463522455
1007,31.74901573277509
1037,32.218007387174026
1120,33.481338085566414
1312,36.235341863986875
1632,40.4103947023535
1727,41.569219381653056
1356,36.837480912787726
1290,35.93048844644336
1320,36.345563690772494
1071,32.7414110874898
680,26.095976701399778
515,22.715633383201094
375,19.390719429665317
260,16.15549442140351
164,12.84523257866513
105,10.295630140987
154,12.449899597988733
395,19.8997487421324
1083,32.92415526630866
1815,42.61455150532503
987,31.432467291003423
761,27.60434748368452
845,29.086079144497972
1047,32.37282811247729
975,31.240998703626616
967,31.11269837220809
1149,33.91164991562634
1346,36.701498607005135
1738,41.701318923986086
1918,43.80639222761902
842,29.03446228191595
1346,36.701498607005135
1209,34.785054261852174
1003,31.68595903550972
671,25.92296279363144
520,22.825424421026653
42,6.557438524302
281,16.792855623746664
206,14.38749456993816
125,11.224972160321824
153,12.409673645990857
367,19.183326093250876
254,15.968719422671311
20,4.58257569495584
316,17.804493814764857
139,11.832159566199232
795,28.21347195933177
919,30.331501776206203
930,30.512292604784715
996,31.575306807693888
1039,32.2490309931942
1198,34.62657938636157
1534,39.179076048319466
2198,46.89349635077342
1489,38.600518131237564
1313,36.24913792078372
1165,34.14674215792775
1054,32.48076353782343
677,26.038433132583073
553,23.53720459187964
436,20.904544960366874
305,17.4928556845359
188,13.74772708486752
134,11.61895003862225
168,13.0
414,20.37154878746336
979,31.304951684997057
1659,40.74309757492672
962,31.0322412983658
708,26.627053911388696
805,28.39013913315678
1019,31.937438845342623
973,31.20897306865447
970,31.160872901765767
1080,32.87856444554719
1206,34.741905532080416
1543,39.293765408777
2268,47.634021455258214
1578,39.736632972611055
1358,36.864617182333525
1213,34.84250278036869
1183,34.40930106817051
891,29.866369046136157
707,26.60826939130014
628,25.079872407968907
436,20.904544960366874
307,17.549928774784245
166,12.922847983320086
122,11.090536506409418
184,13.601470508735444
324,18.027756377319946
600,24.515301344262525
647,25.45584412271571
702,26.514147167125703
872,29.546573405388315
1130,33.63034344160047
1315,36.27671429443411
1511,38.88444419044716
1730,41.60528812542944
1942,44.07947368106838
2032,45.088801270381985
1986,44.57577817604534
1711,41.376321731154405
1581,39.774363602702685
1491,38.62641583165593
1292,35.958309192730404
988,31.448370387032774
826,28.75760768909681
578,24.06241883103193
410,20.273134932713294
289,17.029386365926403
192,13.892443989449804
136,11.704699910719626
155,12.489995996796797
278,16.703293088490067
429,20.73644135332772
247,15.748015748023622
486,22.06807649071391
424,20.615528128088304
631,25.13961017995307
842,29.03446228191595
384,19.621416870348583
234,15.329709716755891
103,10.198039027185569
46,6.855654600401044
63,8.0
32,5.744562646538029
12,3.605551275463989
24,5.0
13,3.7416573867739413
18,4.358898943540674
81,9.055385138137417
41,6.48074069840786
21,4.69041575982343
8,3.0
2,1.7320508075688772
6,2.6457513110645907
5,2.449489742783178
17,4.242640687119285
25,5.0990195135927845
9,3.1622776601683795
12,3.605551275463989
10,3.3166247903554
10,3.3166247903554
11,3.4641016151377544
17,4.242640687119285
14,3.872983346207417
41,6.48074069840786
42,6.557438524302
39,6.324555320336759
50,7.14142842854285
37,6.164414002968976
82,9.1104335791443
164,12.84523257866513
233,15.297058540778355
213,14.628738838327793
157,12.569805089976535
68,8.306623862918075
35,6.0
34,5.916079783099616
77,8.831760866327848
262,16.217274740226856
751,27.422618401604176
1502,38.768543949960254
814,28.548204847240395
638,25.278449319529077
710,26.664583251946766
925,30.430248109405877
923,30.397368307141328
942,30.708305065568176
971,31.176914536239792
1118,33.45145736735546
1462,38.24918299781056
2318,48.155996511338024
1580,39.761790704142086
1332,36.51027252705737
1372,37.05401462729781
1215,34.87119154832539
725,26.94438717061496
536,23.173260452512935
444,21.095023109728988
306,17.52141546793523
206,14.38749456993816
117,10.862780491200215
148,12.206555615733702
449,21.213203435596427
1123,33.52610922848042
1900,43.60045871318328
1066,32.66496594212215
756,27.51363298439521
938,30.643106892089126
1192,34.539832078341085
1141,33.793490497431605
1161,34.08812109811862
1180,34.36568055487916
1447,38.05259518088089
1878,43.347433603386484
2807,52.99056519796708
1958,44.26059195266146
1651,40.64480286580315
1593,39.92492955535426
1382,37.1887079635741
906,30.116440692751194
692,26.324893162176366
546,23.388031127053
409,20.248456731316587
239,15.491933384829668
140,11.874342087037917
180,13.45362404707371
452,21.283796653792763
1124,33.54101966249684
1933,43.977266854592045
1027,32.0624390837628
745,27.313000567495326
930,30.512292604784715
1197,34.61213659975356
1084,32.93933818400121
1123,33.52610922848042
1227,35.04283093587046
1386,37.242448899072144
1796,42.391036788453285
2574,50.7444578254611
1891,43.497126341863094
1531,39.14077158156185
1447,38.05259518088089
1146,33.8673884437522
851,29.189039038652847
663,25.768197453450252
562,23.727621035409346
361,19.026297590440446
258,16.09347693943108
140,11.874342087037917
170,13.076696830622021
427,20.688160865577203
1129,33.61547262794322
