Date,Rented Bike Count_sqrt,Hour,Temperature(°C),Humidity(%),Wind speed (m/s)_log,Visibility (10m)_sqrt,Dew point temperature(°C),Solar Radiation (MJ/m2)_log,Rainfall(mm)_log,Snowfall (cm)_log,Seasons,Holiday,Functioning Day,year,month,day,week_day
2018-03-06,19.519221295943137,10,3.7,51,0.8329091229351039,20.12461179749811,-5.5,0.9400072584914712,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,21.817424229271428,11,6.3,41,0.8329091229351039,21.95449840010015,-6.0,1.1378330018213911,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,22.47220505424423,12,8.5,34,1.0647107369924282,11.180339887498949,-6.4,1.2669476034873244,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,23.0,13,9.3,27,1.1631508098056809,13.601470508735444,-8.7,1.2947271675944,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,23.83275057562597,14,9.2,27,1.3609765531356006,11.0,-8.8,1.199964782928397,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,24.839484696748443,15,10.1,24,1.0296194171811581,12.727922061357855,-9.6,1.1378330018213911,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,26.095976701399778,16,10.6,26,1.0647107369924282,6.782329983125268,-8.1,1.0116009116784799,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,29.732137494637012,17,10.2,27,1.33500106673234,13.228756555322953,-8.0,0.797507195884188,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,35.31288716601915,18,8.7,28,1.4350845252893227,1.0,-8.8,0.3987761199573678,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,28.879058156387302,19,7.1,30,1.308332819650179,1.0,-9.3,0.01980262729617973,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,25.826343140289914,20,6.1,31,1.33500106673234,1.0,-9.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,25.019992006393608,21,5.5,33,1.4350845252893227,2.449489742783178,-9.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,22.693611435820433,22,4.5,40,0.8329091229351039,11.40175425099138,-7.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-06,19.026297590440446,23,3.5,44,0.6418538861723947,9.797958971132712,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,6,Tuesday
2018-03-07,17.029386365926403,0,2.8,45,0.9932517730102834,22.538855339169288,-7.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,13.96424004376894,1,2.8,46,1.0986122886681098,17.08800749063506,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,11.61895003862225,2,2.6,50,0.8329091229351039,6.244997998398398,-6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,9.643650760992955,3,2.7,55,0.9162907318741551,3.4641016151377544,-5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,7.0710678118654755,4,2.6,61,0.9932517730102834,1.7320508075688772,-4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,9.899494936611665,5,2.5,63,0.8329091229351039,3.7416573867739413,-3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,15.264337522473747,6,2.4,65,1.0296194171811581,3.4641016151377544,-3.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,24.474476501040833,7,2.2,65,1.0647107369924282,1.0,-3.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,32.14031735997639,8,2.6,63,0.9555114450274363,12.0,-3.7,0.1310282624064042,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,23.811761799581316,9,3.8,58,1.0986122886681098,14.696938456699069,-3.7,0.3987761199573678,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,20.273134932713294,10,5.2,52,0.9162907318741551,13.892443989449804,-3.8,0.5538851132264376,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,21.02379604162864,11,8.0,43,0.9932517730102834,9.591663046625438,-3.8,1.007957920399979,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,23.473389188611005,12,9.6,39,1.0296194171811581,4.358898943540674,-3.7,1.128171090909654,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,22.58317958127243,13,9.9,39,1.0647107369924282,9.486832980505138,-3.4,0.9593502213346021,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,22.494443758403985,14,9.8,38,0.6418538861723947,9.643650760992955,-3.8,0.6575200029167942,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,24.919871588754223,15,10.2,34,1.1939224684724346,9.055385138137417,-4.9,0.7839015438284094,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,25.436194683953808,16,10.4,36,1.4350845252893227,6.164414002968976,-4.0,0.7030975114131134,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,29.154759474226502,17,10.4,37,0.6931471805599453,1.0,-3.6,0.5128236264286637,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,36.959437225152655,18,9.6,42,1.0986122886681098,1.0,-2.7,0.1310282624064042,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,28.284271247461902,19,8.9,44,1.1939224684724346,1.0,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,24.24871130596428,20,8.5,46,0.6931471805599453,4.898979485566356,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,20.29778313018444,21,7.9,56,0.8754687373538999,5.0990195135927845,-0.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,12.165525060596439,22,7.2,60,0.8754687373538999,8.54400374531753,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-07,7.0,23,6.0,79,1.0986122886681098,32.90896534380867,2.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,7,Wednesday
2018-03-08,7.0710678118654755,0,5.2,83,0.9162907318741551,35.608987629529715,2.5,0.0,0.4054651081081644,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,4.898979485566356,1,4.7,86,0.5306282510621704,35.832945734337834,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,4.47213595499958,2,4.2,88,0.6418538861723947,38.05259518088089,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,3.605551275463989,3,3.8,90,0.5877866649021191,39.408120990476064,2.3,0.0,1.0986122886681098,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,3.0,4,3.3,90,0.8329091229351039,36.318039594669756,1.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,4.242640687119285,5,3.1,90,0.7884573603642703,32.046840717924134,1.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,5.744562646538029,6,3.1,89,0.1823215567939546,33.13608305156178,1.4,0.0,0.9162907318741551,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,8.06225774829855,7,3.0,90,0.5306282510621704,37.72267222772003,1.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,9.433981132056603,8,3.0,94,0.26236426446749106,39.45883931389772,2.1,0.009950330853168092,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,10.04987562112089,9,3.4,90,0.9162907318741551,40.18706259482024,1.9,0.1906203596086497,0.4054651081081644,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,12.884098726725126,10,3.6,88,1.2809338454620642,36.3318042491699,1.7,0.36464311358790924,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,17.05872210923198,11,4.5,82,1.0986122886681098,27.83882181415011,1.6,0.5481214085096876,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,19.390719429665317,12,5.6,72,1.3862943611198906,17.349351572897472,0.9,0.6365768290715511,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,20.149441679609886,13,6.7,65,1.4350845252893227,18.708286933869708,0.5,1.0152306797290584,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,21.283796653792763,14,7.7,62,1.2237754316221157,15.588457268119896,0.8,0.9707789171582247,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,23.57965224510319,15,9.2,53,1.4586150226995167,10.246950765959598,0.1,1.172482137234565,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,24.392621835300936,16,9.5,56,1.410986973710262,31.73326330524486,1.1,0.7419373447293773,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,27.53179979587241,17,7.5,64,1.667706820558076,38.24918299781056,1.1,0.6312717768418578,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,33.04542328371661,18,5.9,68,1.4816045409242156,38.18376618407357,0.4,0.3220834991691132,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,26.153393661244042,19,4.5,72,1.308332819650179,38.36665218650175,-0.1,0.02955880224154443,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,24.228082879171435,20,3.3,74,1.2809338454620642,38.82009788756334,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,23.108440016582687,21,3.1,74,1.4350845252893227,39.191835884530846,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,22.338307903688676,22,2.8,74,1.1314021114911006,39.14077158156185,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-08,17.776388834631177,23,2.8,73,1.0296194171811581,39.153543900903784,-1.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,8,Thursday
2018-03-09,16.522711641858304,0,3.0,72,1.1939224684724346,39.08964057138413,-1.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,15.132745950421556,1,2.8,73,1.2809338454620642,39.84971769034255,-1.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,12.489995996796797,2,2.8,74,0.7884573603642703,39.824615503479755,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,10.295630140987,3,2.7,75,0.5306282510621704,39.7994974842648,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,8.18535277187245,4,2.5,76,0.6931471805599453,39.97499218261337,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,9.433981132056603,5,2.5,76,0.5306282510621704,38.17066936798463,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,14.0,6,2.5,71,0.7419373447293773,30.757112998459398,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,23.979157616563597,7,1.6,76,0.5306282510621704,31.25699921617557,-2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,32.28002478313795,8,1.8,67,0.5306282510621704,9.16515138991168,-3.6,0.17395330712343798,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,23.895606290697042,9,3.5,60,0.8329091229351039,5.656854249492381,-3.5,0.5364933705145685,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,19.026297590440446,10,4.8,54,0.8329091229351039,8.94427190999916,-3.7,0.5766133643039938,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,21.095023109728988,11,5.9,51,0.5306282510621704,11.61895003862225,-3.4,0.6471032420585385,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,22.60530911091463,12,6.8,51,0.6931471805599453,19.595917942265423,-2.6,0.7561219797213337,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,22.58317958127243,13,7.5,44,1.0986122886681098,21.79449471770337,-3.9,0.8064758658669485,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,23.302360395462088,14,8.0,42,0.9162907318741551,17.635192088548397,-4.1,0.8064758658669485,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,24.73863375370596,15,7.7,51,1.3609765531356006,36.4828726939094,-1.8,0.6626879730752367,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,26.210684844162312,16,9.6,38,0.9932517730102834,30.805843601498726,-4.0,0.9969486348916096,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,28.89636655359978,17,8.9,46,1.0296194171811581,34.813790371058424,-2.1,0.6931471805599453,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,35.09985754956849,18,7.0,55,1.0986122886681098,36.0,-1.4,0.30010459245033816,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,26.814175355583846,19,5.4,60,1.589235205116581,31.796226191169293,-1.7,0.01980262729617973,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,23.15167380558045,20,4.3,67,0.7419373447293773,29.597297173897484,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,23.194827009486403,21,3.5,69,0.8754687373538999,28.705400188814647,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,22.847319317591726,22,2.9,69,0.7884573603642703,28.6705423736629,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-09,17.60681686165901,23,2.5,72,0.9162907318741551,30.495901363953813,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,9,Friday
2018-03-10,18.138357147217054,0,2.1,74,0.8754687373538999,32.109188716004645,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,17.4928556845359,1,2.0,75,0.6931471805599453,36.64696440361739,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,15.556349186104045,2,1.6,79,0.6418538861723947,36.27671429443411,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,11.832159566199232,3,1.3,80,0.47000362924573563,36.0,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,9.591663046625438,4,0.9,81,0.47000362924573563,37.16180835212409,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,8.94427190999916,5,0.8,80,0.26236426446749106,37.89459064299283,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,8.660254037844387,6,1.1,78,0.7419373447293773,38.24918299781056,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,14.45683229480096,7,0.9,78,0.7419373447293773,38.28837943815329,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,18.466185312619388,8,1.5,73,0.7884573603642703,39.179076048319466,-2.8,0.10436001532424286,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,19.544820285692065,9,2.7,71,0.8329091229351039,39.786932528155525,-2.0,0.26236426446749106,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,20.42057785666214,10,3.5,65,1.2237754316221157,38.23610858861032,-2.4,0.6259384308664954,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,22.315913604421397,11,5.7,58,1.1939224684724346,36.069377593742864,-1.9,1.1249295969854831,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,25.514701644346147,12,7.1,50,1.1631508098056809,33.04542328371661,-2.6,1.244154593958768,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,27.53179979587241,13,8.2,42,1.410986973710262,27.202941017470888,-3.9,1.297463147413275,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,30.116440692751194,14,9.2,38,1.2809338454620642,24.979991993593593,-4.4,1.2612978709452054,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,30.528675044947494,15,8.1,36,1.7404661748405046,6.082762530298219,-6.1,1.172482137234565,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,31.192947920964443,16,8.3,37,1.5686159179138452,11.575836902790225,-5.5,1.0043016091968684,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,28.809720581775867,17,7.7,46,1.33500106673234,19.131126469708992,-3.2,0.7178397931503168,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,25.787593916455254,18,6.2,61,1.4350845252893227,24.289915602982237,-0.7,0.3364722366212129,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,23.958297101421877,19,5.3,67,1.2809338454620642,26.210684844162312,-0.3,0.01980262729617973,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,21.166010488516726,20,5.2,69,1.0296194171811581,28.372521918222215,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,21.702534414210707,21,5.0,73,1.1631508098056809,28.77498913987632,0.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,20.54263858417414,22,5.0,75,1.1631508098056809,30.28200785945344,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-10,18.601075237738275,23,5.1,75,0.8754687373538999,32.41913015489465,1.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,10,Saturday
2018-03-11,19.4164878389476,0,5.1,77,1.0647107369924282,35.81898937714463,1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,14.933184523068078,1,4.8,80,0.8329091229351039,37.656340767525464,1.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,13.114877048604,2,4.7,78,0.9162907318741551,39.179076048319466,1.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,10.770329614269007,3,4.4,80,0.9555114450274363,40.099875311526844,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,9.0,4,4.2,81,0.8329091229351039,40.84115571332428,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,6.782329983125268,5,3.9,85,0.9555114450274363,41.677331968349414,1.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,8.0,6,3.4,85,0.9162907318741551,42.035699113967404,1.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,10.954451150103322,7,2.9,84,1.0647107369924282,41.95235392680606,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,14.594519519326424,8,2.8,82,0.7884573603642703,41.96427051671457,0.0,0.17395330712343798,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,17.029386365926403,9,3.9,77,1.0986122886681098,41.689327171351664,0.2,0.5007752879124892,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,19.87460691435179,10,5.9,69,1.2809338454620642,40.87786687193939,0.6,0.887891257352457,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,20.639767440550294,11,7.6,54,0.9555114450274363,39.63584236521283,-1.1,1.1184149159642893,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,25.826343140289914,12,9.2,40,1.2809338454620642,37.53664875824692,-3.7,1.244154593958768,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,29.0516780926679,13,10.3,31,1.1314021114911006,33.406586176980134,-6.1,1.3001916620664788,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,33.98529093593286,14,11.6,20,1.308332819650179,18.81488772222678,-10.6,1.3056264580524357,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,35.98610843089316,15,11.9,26,1.33500106673234,25.748786379167466,-7.0,1.205970806988609,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,34.72751070837067,16,11.9,25,1.308332819650179,24.020824298928627,-7.5,1.0402767116551463,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,32.07802986469088,17,11.1,25,1.0986122886681098,15.362291495737216,-8.2,0.7839015438284094,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,27.874719729532707,18,9.4,22,1.3609765531356006,2.449489742783178,-11.2,0.4382549309311553,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,24.43358344574123,19,7.8,28,1.0647107369924282,4.358898943540674,-9.6,0.03922071315328133,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,23.043437243605826,20,6.7,32,1.0647107369924282,16.703293088490067,-8.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,23.108440016582687,21,5.7,34,0.6931471805599453,21.93171219946131,-8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,20.493901531919196,22,5.3,31,1.1939224684724346,12.609520212918492,-10.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-11,17.0,23,4.2,34,0.9932517730102834,22.9128784747792,-10.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,11,Sunday
2018-03-12,14.933184523068078,0,3.5,46,0.7419373447293773,31.0,-7.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,12.806248474865697,1,2.9,51,0.5877866649021191,29.698484809834994,-6.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,9.797958971132712,2,2.7,46,0.3364722366212129,25.25866188063018,-7.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,7.810249675906654,3,2.3,48,0.5877866649021191,23.515952032609693,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,6.928203230275509,4,2.8,52,0.47000362924573563,27.422618401604176,-6.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,10.344080432788601,5,3.3,53,0.3364722366212129,28.160255680657446,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,16.186414056238647,6,2.8,57,0.5306282510621704,32.87856444554719,-4.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,25.748786379167466,7,3.0,53,0.4054651081081644,30.116440692751194,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,32.66496594212215,8,3.8,47,0.5877866649021191,27.784887978899608,-6.5,0.058268908123975824,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,24.596747752497688,9,4.8,43,0.6931471805599453,28.30194339616981,-6.7,0.16551443847757333,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,20.174241001832016,10,6.6,40,0.6931471805599453,30.659419433511783,-6.0,0.5007752879124892,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,21.540659228538015,11,9.2,33,0.7419373447293773,33.301651610693426,-6.2,0.9321640810304452,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,24.124676163629637,12,11.7,32,0.9555114450274363,36.207733980463345,-4.4,1.095273387402595,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,24.269322199023193,13,13.6,34,1.0296194171811581,39.28103868280471,-1.9,1.172482137234565,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,24.576411454889016,14,14.9,34,1.33500106673234,39.97499218261337,-0.8,1.169381359556317,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,26.362852652928137,15,15.3,32,1.3609765531356006,39.28103868280471,-1.3,1.1052568313867783,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,27.440845468024488,16,14.5,34,1.410986973710262,39.11521443121589,-1.2,0.9516578757114463,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,30.528675044947494,17,13.7,38,1.2809338454620642,39.56008088970496,-0.3,0.6931471805599453,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,37.76241517699841,18,12.2,43,1.33500106673234,39.21734310225516,0.0,0.34358970439007686,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,30.773365106858236,19,10.6,47,1.0986122886681098,39.698866482558415,-0.2,0.02955880224154443,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,28.319604517012593,20,9.4,50,1.1314021114911006,40.124805295477756,-0.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,27.784887978899608,21,8.7,49,0.9932517730102834,39.20459156782532,-1.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,26.38181191654584,22,7.8,49,0.09531017980432493,38.379682124790975,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-12,19.949937343260004,23,6.8,56,0.6418538861723947,38.781438859330635,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,12,Monday
2018-03-13,17.60681686165901,0,6.4,62,0.5306282510621704,38.66522985836241,-0.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,13,Tuesday
2018-03-13,15.231546211727817,1,5.9,65,0.6931471805599453,37.48332962798263,-0.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,13,Tuesday
2018-03-13,12.727922061357855,2,5.4,66,0.47000362924573563,37.12142238654117,-0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,13,Tuesday
2018-03-13,10.198039027185569,3,5.5,62,0.47000362924573563,35.76310948449533,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,13,Tuesday
2018-03-13,9.433981132056603,4,6.2,59,0.5877866649021191,38.8329756778952,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,March,13,Tuesday
